Dex #,Name,Primary Type,Secondary Type,Ability 1,Ability 2,Hidden Ability,HP,Attack,Defense,Sp.Atk,Sp.Def,Speed,BST,Generation,Starter,Psuedo-Legendary,Alolan,Galarian,Hisuian,Paldean,Sub-Legendary,Legendary,Mythical,Ultra Beast,Paradox,Mega,Gigantamax,Terastal,Ranking,Ranking Gen
887,Dragapult,Dragon,Ghost,Clear Body,Infiltrator,Cursed Body,88,120,75,100,75,142,600,Gen VIII,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OU,SV
888,Zacian,Fairy,,Intrepid Sword,,,92,120,115,80,115,138,660,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
888,Zacian (Crowned),Fairy,Steel,Intrepid Sword,,,92,150,115,80,115,148,700,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
889,Zamazenta,Fighting,,Daunltess Shield,,,92,120,115,80,115,138,660,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OU,SV
889,Zamazenta (Crowned),Fighting,Steel,Daunltess Shield,,,92,120,140,80,140,128,700,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
890,Eternamax Eternatus,Poison,Dragon,Pressure,,,255,115,250,125,250,130,1125,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
890,Eternatus,Poison,Dragon,Pressure,,,140,85,95,145,95,130,690,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
891,Kubfu,Fighting,,Inner Focus,,,60,90,60,53,50,72,385,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
892,G-Max Urshifu (Rapid Strike),Fighting,Water,Unseen Fist,,,100,130,100,63,60,97,550,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,AG,SS
892,G-Max Urshifu (Single Strike),Fighting,Dark,Unseen Fist,,,100,130,100,63,60,97,550,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,AG,SS
892,Urshifu (Rapid Strike),Fighting,Water,Unseen Fist,,,100,130,100,63,60,97,550,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
892,Urshifu (Single Strike),Fighting,Dark,Unseen Fist,,,100,130,100,63,60,97,550,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
893,Zarude,Dark,Grass,Leaf Guard,,,105,120,105,70,95,105,600,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,RUBL,SV
894,Regieleki,Electric,,Transistor,,,80,100,50,100,50,200,580,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
895,Regidrago,Dragon,,Dragon's Maw,,,200,100,50,100,50,80,580,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RUBL,SV
896,Glastrier,Ice,,Chilling Neigh,,,100,145,130,65,110,30,580,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NU,SV
897,Spectrier,Ghost,,Grim Neigh,,,100,65,60,145,80,130,580,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
898,Calyrex,Psychic,Grass,Unnerve,,,100,80,80,80,80,80,500,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
898,Calyrex (Ice Rider),Psychic,Ice,As One,,,100,165,150,85,130,50,680,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
898,Calyrex (Shadow Rider),Psychic,Ghost,As One,,,100,85,80,165,100,150,680,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,AG,SV
899,Wyrdeer,Normal,Psychic,Intimidate,Frisk,Sap Sipper,103,105,72,105,75,65,525,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZUBL,SV
900,Kleavor,Bug,Rock,Swarm,Sheer Force,Sharpness,70,130,95,45,75,85,500,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
901,Ursaluna,Ground,Normal,Guts,Bulletproof,Unnerve,130,140,105,45,80,50,550,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
901,Ursaluna (Blood Moon),Ground,Normal,Mind's Eye,,,113,70,120,135,65,52,555,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
902,Basculegion (F),Water,Ghost,Swift Swim,Adaptability,Mold Breaker,120,92,65,100,75,78,530,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
902,Basculegion (M),Water,Ghost,Swift Swim,Adaptability,Mold Breaker,120,112,65,80,75,78,530,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
903,Sneasler,Poison,Fighting,Pressure,Unburden,Poison Touch,80,130,60,40,80,120,510,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
904,Overqwil,Dark,Poison,Poison Point,Swift Swim,Intimidate,85,115,95,65,65,85,510,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
905,Enamorus ,Fairy,Flying,Cute Charm,,Contrary,74,115,70,135,80,106,580,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OU,SV
905,Enamorus (Therian),Fairy,Flying,Overcoat,,,74,115,110,135,100,46,580,Gen VIII,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
906,Sprigatito,Grass,,Overgrow,,Protean,40,61,54,45,45,65,310,Gen IX,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
907,Floragato,Grass,,Overgrow,,Protean,61,80,63,60,63,83,410,Gen IX,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
908,Meowscarada,Grass,Dark,Overgrow,,Protean,76,110,70,81,70,123,530,Gen IX,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
909,Fuecoco,Fire,,Blaze,,Unaware,67,45,59,63,40,36,310,Gen IX,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
910,Crocalor,Fire,,Blaze,,Unaware,81,55,78,90,58,49,411,Gen IX,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
911,Skeledirge,Fire,Ghost,Blaze,,Unaware,104,75,100,110,75,66,530,Gen IX,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OU,SV
912,Quaxly,Water,,Torrent,,Moxie,55,65,45,50,45,50,310,Gen IX,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
913,Quaxwell,Water,,Torrent,,Moxie,70,85,65,65,60,65,410,Gen IX,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
914,Quaquaval,Water,Fighting,Torrent,,Moxie,85,120,80,85,75,85,530,Gen IX,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
915,Lechonk,Normal,,Aroma Veil,Gluttony,Thick Fat,54,45,40,35,45,35,254,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
916,Oinkologne (F),Normal,,Aroma Veil,Gluttony,Thick Fat,115,90,70,59,90,65,489,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
916,Oinkologne (M),Normal,,Lingering Aroma,Gluttony,Thick Fat,110,100,75,59,80,65,489,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
917,Tarountula,Bug,,Insomnia,,Stakeout,35,41,45,29,40,20,210,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
918,Spidops,Bug,,Insomnia,,Stakeout,60,79,92,52,86,35,404,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
919,Nymble,Bug,,Swarm,,Tinted Lens,33,46,40,21,25,45,210,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
920,Lokix,Bug,Dark,Swarm,,Tinted Lens,71,102,78,52,55,92,450,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
921,Pawmi,Electric,,Static,Natural Cure,Iron Fist,45,50,20,40,25,60,240,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
922,Pawmo,Electric,Fighting,Volt Absrob,Natural Cure,Iron Fist,60,75,40,50,40,85,350,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
923,Pawmot,Electric,Fighting,Volt Absrob,Natural Cure,Iron Fist,70,115,70,70,60,105,490,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
924,Tandemaus,Normal,,Run Away,Pickup,Own Tempo,50,50,45,40,45,75,305,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
925,Maushold,Normal,,Friend Guard,Cheek Pouch,Technician,74,75,70,65,75,111,470,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
926,Fidough,Fairy,,Own Tempo,,Klutz,37,55,70,30,55,65,312,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
927,Dachsbun,Fairy,,Well-Baked Body,,Aroma Veil,57,80,115,50,80,95,477,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
928,Smoliv,Grass,Normal,Early Bird,,Harvest,41,35,45,58,51,30,260,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
929,Dolliv,Grass,Normal,Early Bird,,Harvest,52,53,60,78,78,33,354,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
930,Arboliva,Grass,Normal,Seed Sower,,Harvest,78,69,90,125,109,39,510,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SV
931,Squawkabilly (Green/Blue),Normal,Flying,Intimidate,Hustle,Guts,82,96,51,45,51,92,417,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
931,Squawkabilly (Yellow/White),Normal,Flying,Intimidate,Hustle,Sheer Force,82,96,51,45,51,92,417,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
932,Nacli,Rock,,Purifying Salt,Sturdy,Clear Body,55,55,75,35,35,25,280,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
933,Naclstack,Rock,,Purifying Salt,Sturdy,Clear Body,60,60,100,35,65,35,355,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SV
934,Garganacl,Rock,,Purifying Salt,Sturdy,Clear Body,100,100,130,45,90,35,500,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OU,SV
935,Charcadet,Fire,,Flash Fire,,Flame Body,40,50,40,50,40,35,255,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
936,Armarouge,Fire,Psychic,Flash Fire,,Weak Armor,85,60,100,125,80,75,525,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
937,Ceruledge,Fire,Ghost,Flash Fire,,Weak Armor,75,125,80,60,100,85,525,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OU,SV
938,Tadbulb,Electric,,Own Tempo,Static,Damp,61,31,41,59,35,45,272,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
939,Bellibolt,Electric,,Electromorphosis,Static,Damp,109,64,91,103,83,45,495,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
940,Wattrel,Electric,Flying,Wind Power,Volt Absorb,Competitive,40,40,35,55,40,70,280,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
941,Kilowattrel,Electric,Flying,Wind Power,Volt Absorb,Competitive,70,70,60,105,60,125,490,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
942,Maschiff,Dark,,Intimidate,Run Away,Stakeout,60,78,60,40,51,51,340,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
943,Mabosstiff,Dark,,Intimidate,Guard Dog,Stakeout,80,120,90,60,70,85,505,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZUBL,SV
944,Shroodle,Poison,Normal,Unburden,Pickpocket,Prankster,40,65,35,40,35,75,290,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
945,Grafaiai,Poison,Normal,Unburden,Poison Touch,Prankster,63,95,65,80,72,110,485,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NU,SV
946,Bramblin,Grass,Ghost,Wind Rider,,Infiltrator,40,65,30,45,35,60,275,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
947,Brambleghast,Grass,Ghost,Wind Rider,,Infiltrator,55,115,70,80,70,90,480,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
948,Toedscool,Ground,Grass,Mycelium Might,,,40,40,35,50,100,70,335,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
949,Toedscruel,Ground,Grass,Mycelium Might,,,80,70,65,80,120,100,515,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NU,SV
950,Klawf,Rock,,Anger Point,Shell Armor,Regenerator,70,100,115,35,55,75,450,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
951,Capsakid,Grass,,Chlorophyll,Insomnia,Klutz,50,62,40,62,40,50,304,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
952,Scovillain,Grass,Fire,Chlorophyll,Insomnia,Moody,65,108,65,108,65,75,486,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
953,Rellor,Bug,,Compound Eyes,,Shed Skin,41,50,60,31,58,30,270,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
954,Rabsca,Bug,Psychic,Synchronize,,Telepathy,75,50,85,115,100,45,470,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
955,Flittle,Psychic,,Anticipation,Frisk,Speed Boost,30,35,30,55,30,75,255,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
956,Espathra,Psychic,,Opportunist,Frisk,Speed Boost,95,60,60,101,60,105,481,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
957,Tinkatink,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,50,45,45,35,64,58,297,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
958,Tinkatuff,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,65,55,55,45,82,78,380,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
959,Tinkaton,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,85,75,77,70,105,94,506,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
960,Wiglett,Water,,Gooey,Rattled,Sand Veil,10,55,25,35,25,95,245,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
961,Wugtrio,Water,,Gooey,Rattled,Sand Veil,35,100,50,50,70,120,425,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
962,Bombirdier,Flying,Dark,Big Pecks,Keen Eye,Rocky Payload,70,103,85,60,85,82,485,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SV
963,Finizen,Water,,Water Veil,,,70,45,40,45,40,75,315,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
964,Palafin,Water,,Zero to Hero,,,100,70,72,53,62,100,457,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
964,Palafin (Hero),Water,,Zero to Hero,,,100,160,97,106,87,100,650,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
965,Varoom,Steel,Poison,Overcoat,,Slow Start,45,70,63,30,45,47,300,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
966,Revavroom,Steel,Poison,Overcoat,,Filter,80,119,90,54,67,90,500,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
967,Cyclizar,Dragon,Normal,Shed Skin,,Regenerator,70,95,65,85,65,121,501,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
968,Orthworm,Steel,,Earth Eater,,Sand Veil,70,85,145,60,55,65,480,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SV
969,Glimmet,Rock,Poison,Toxic Debris,,Corrosion,48,35,42,105,60,60,350,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
970,Glimmora,Rock,Poison,Toxic Debris,,Corrosion,83,55,90,130,81,86,525,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OU,SV
971,Greavard,Ghost,,Pickup,,Fluffy,50,61,60,30,55,34,290,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
972,Houndstone,Ghost,,Sand Rush,,Fluffy,72,101,100,50,97,68,488,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SV
973,Flamigo,Flying,Fighting,Scrappy,Tangled Feet,Costar,82,115,74,75,64,90,500,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NU,SV
974,Cetoddle,Ice,,Thick Fat,Snow Cloak,Sheer Force,108,68,45,30,40,43,334,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
975,Cetitan,Ice,,Thick Fat,Slush Rush,Sheer Force,170,113,65,45,55,73,521,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NUBL,SV
976,Veluza,Water,Psychic,Mold Breaker,,Sharpness,90,102,73,78,65,70,478,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SV
977,Dondozo,Water,,Unaware,Oblivious,Water Veil,150,100,115,65,65,35,530,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OU,SV
978,Tatsugiri,Dragon,Water,Commander,,Storm Drain,68,50,60,120,95,82,475,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NU,SV
979,Annihilape,Fighting,Ghost,Vital Spirit,Inner Focus,Defiant,110,115,80,50,90,90,535,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
980,Clodsire,Poison,Ground,Poison Point,Water Absorb,Unaware,130,75,60,45,100,20,430,Gen IX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
